label,message,label_num,message_length,clean_text
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,0,138,hey next sun basic yoga cours bugi go pilat intro next sat tell time r free
ham,"Geeeee ... Your internet is really bad today, eh ?",0,50,geeeee internet realli bad today eh
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,1,145,free video camera phone half price line rental mth cross ntwk min txt call mobileupd call optout
ham,I think i am disturbing her da,0,30,think disturb da
ham,"Sorry, I'll call you  later. I am in meeting sir.",0,49,sorri call later meet sir
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,0,91,havent stuck orchard dad car go dinner u leh r free tonight
ham,Ok i also wan 2 watch e 9 pm show...,0,36,ok also wan watch e pm show
ham,I dunno lei... Like dun haf...,0,30,dunno lei like dun haf
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,0,63,brother transfer lt gt lt gt pa
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,0,119,call later afternoon onword mtnl servic get problem south mumbai hear cann listen
spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,1,131,uk break accommodationvouch term condit appli claim mustprovid claim number
ham,Talk to g and x about that,0,26,talk g x
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),0,82,hai dear friend new amp present number rajitha raj ranju
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1,160,p alfi moon children need song ur mob tell ur txt tone chariti nokia poli chariti poli zed profit chariti
ham,As in different styles?,0,23,differ style
spam,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,1,135,win shop spree everi week start play text store skilgm tsc winawk age perweeksub
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,0,53,gud ni dear slp well take care swt dream muah
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0,66,want sent lt gt mesag today that sorri hurt
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",1,130,nd attempt contract u week top prize either cash prize call
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",0,62,well glad find total disagre lol
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",0,74,guy flash go call call madam take care oh
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,1,158,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,93,mark work tomorrow get work hous meet u afterward
ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",0,350,keep ur problem ur heart b coz nobodi fight u u amp u fight ur self amp win battl vivekanand g sd ham yeah give call got minut ham hi babe uawak feellikw shit justfound via alett thatmum gotmarri thnov behind ourback fuckinnic selfish deviousbitch anyway l call u
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),0,256,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount mother law woman hitler eleven plu two twelv plu one amaz
ham,Aiya we discuss later lar... Pick ü up at 4 is it?,0,50,aiya discuss later lar pick
ham,Hey happy birthday...,0,21,hey happi birthday
ham,Sorry i missed your call. Can you please call back.,0,51,sorri miss call pleas call back
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0,85,omg one thing anoth cat worm bad day end
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",0,94,good morn im suffer fever dysentri abl come offic today
ham,I wont do anything de.,0,22,wont anyth de
ham,What type of stuff do you sing?,0,31,type stuff sing
ham,"St andre, virgil's cream",0,24,st andr virgil cream
ham,No no. I will check all rooms befor activities,0,46,check room befor activ
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,65,fri ah oki lor goin drivin den go shoppin tt
ham,Gokila is talking with you aha:),0,32,gokila talk aha
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0,120,hi shanil rakhesh thank exchang uncut diamond stuff leav back excel servic dino prem
ham,K.k.this month kotees birthday know?,0,36,k k month kote birthday know
ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,0,71,realli realli broke oh amount small even lt gt
ham,Sorry about that this is my mates phone and i didnt write it love Kate,0,70,sorri mate phone didnt write love kate
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1,149,themob hit link get premium pink panther game new sugabab crazi zebra anim badass hoodi wallpap free
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0,166,ah well confus thing doesnt thought friend mayb wrong thing alreadi sort invit tho may come co money
ham,"Aight, call me once you're close",0,32,aight call close
ham,Nope thats fine. I might have a nap tho! ,0,41,nope that fine might nap tho
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,1,153,msg mobil content order resent previou attempt fail due network error queri customersqueri netvis uk com
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,0,98,news hassl get weed week andr money haughaighgtujhyguj
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",0,446,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid aproach gal dt time truck speed toward gal wn hit girl boy ran like hell n save ask hw cn u run fast boy repli boost secret energi n instantli girl shout energi n thi live happili gthr drink boost evrydi moral stori hv free msg gud ni
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,150,wnt buy bmw car urgent vri urgent hv shortag lt gt lac sourc arng di amt lt gt lac that prob
ham,Ding me on ya break fassyole! Blacko from londn,0,47,ding ya break fassyol blacko londn
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,0,57,realli need kiss u miss u babi ur babi eva
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,154,sign matur start say big thing actual start understand small thing nice even bslvyl
ham,Oh you got many responsibilities.,0,33,oh got mani respons
spam,You have 1 new message. Please call 08715205273,1,47,new messag pleas call
ham,I've reached sch already...,0,27,reach sch alreadi
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,1,159,decemb mobil mth entitl updat latest colour camera mobil free call mobil updat vco free
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,0,91,u definit need modul e human di sem izzit u wan take modul st
ham,Argh why the fuck is nobody in town ;_;,0,39,argh fuck nobodi town
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",1,156,get lion england tone repli lionm mono lionp poli go www rington co uk origin n best tone gbp network oper rate appli
ham,Thanks. Fills me with complete calm and reassurance! ,0,53,thank fill complet calm reassur
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0,88,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz mean
ham,Are you driving or training?,0,28,drive train
ham,Lol for real. She told my dad I have cancer,0,43,lol real told dad cancer
spam,PRIVATE! Your 2003 Account Statement for 078,1,44,privat account statement
ham,"Oops I did have it,  &lt;#&gt; ?",0,32,oop lt gt
ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,0,69,enufcredeit tocal shall ileav uni get bu yor hous
ham,"Hi Chikku, send some nice msgs",0,30,hi chikku send nice msg
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0,154,imposs argu alway treat like sub like never releas remind necessari
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0,107,work ah den plu lor u workin oso rite den go orchard lor place go liao
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,101,wonder okor great month cherish guy wish well day mojibiola
ham,Cuz ibored. And don wanna study,0,31,cuz ibor wanna studi
ham,Wot about on wed nite I am 3 then but only til 9!,0,49,wot wed nite til
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0,281,rose red red blood blood heart heart u u send ti ur friend includ u like u get back u r poor relat u need support u r frnd mani luv u pray god marri u tri
ham,Any way where are you and what doing.,0,37,way
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,0,70,suck go u hair free right
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,0,114,still work time also tri ad zero save check lt gt
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",0,116,hmm dunno leh mayb bag goigng dat small ju anyth except perfum smth dat keep
